# c0-circularity,c0-dist_max,c0-dist_min,c0-dist_ratio,c0-irregularity,c0-irregularity2,c0-n2_avg,c0-n2_stddev,c0-n2_wavg,c0-n2_wdist,c0-n2_wiavg,c0-n_avg,c0-n_stddev,c0-n_wavg,c0-n_wdist,c0-n_wiavg,c0-perimeter,c0-roisize
1.721137285232543945e+00,1.802775573730468750e+01,1.044030666351318359e+01,5.791240334510803223e-01,2.410955727100372314e-01,-6.695945630781352520e-04,1.178581523895263672e+01,4.021013259887695312e+00,1.381883666992187500e+03,1.188851089477539062e+02,3.081914186477661133e-01,8.962553405761718750e+01,4.104402923583984375e+01,1.045823437500000000e+04,1.188851089477539062e+02,2.408766984939575195e+00,1.620000000000000000e+02,7.050000000000000000e+02
2.267173051834106445e+00,1.772004508972167969e+01,2.236068010330200195e+00,1.261886209249496460e-01,7.249017953872680664e-01,8.825211226940155029e-02,1.011614704132080078e+01,3.494410276412963867e+00,8.846600341796875000e+02,9.040509796142578125e+01,4.248943030834197998e-01,1.150424957275390625e+02,4.951274871826171875e+01,9.976810546875000000e+03,9.040509796142578125e+01,4.959666252136230469e+00,1.510000000000000000e+02,3.530000000000000000e+02
1.705745935440063477e+00,1.360147094726562500e+01,3.605551242828369141e+00,2.650853991508483887e-01,5.031753778457641602e-01,7.286746986210346222e-03,8.598566055297851562e+00,2.769982576370239258e+00,4.436666564941406250e+02,5.274552154541015625e+01,4.557453095912933350e-01,7.817562866210937500e+01,4.708970260620117188e+01,3.955637939453125000e+03,5.274552154541015625e+01,4.394323348999023438e+00,1.010000000000000000e+02,2.790000000000000000e+02
2.761984586715698242e+00,3.036445236206054688e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.237905144691467285e-01,1.995782703161239624e-01,1.211576366424560547e+01,3.646716833114624023e+00,3.382577636718750000e+03,3.011970520019531250e+02,1.908222287893295288e-01,9.295566558837890625e+01,3.720059967041015625e+01,2.527246875000000000e+04,3.011970520019531250e+02,1.510661244392395020e+00,2.790000000000000000e+02,8.120000000000000000e+02
1.545677065849304199e+00,2.213594436645507812e+01,6.708203792572021484e+00,3.030457496643066406e-01,5.099903345108032227e-01,4.507012292742729187e-02,1.563521099090576172e+01,5.253317832946777344e+00,2.321445068359375000e+03,1.570436553955078125e+02,3.724951744079589844e-01,8.744647979736328125e+01,4.323764801025390625e+01,1.262893066406250000e+04,1.570436553955078125e+02,2.115132093429565430e+00,1.460000000000000000e+02,7.100000000000000000e+02
1.268015146255493164e+00,1.931320762634277344e+01,1.118033981323242188e+01,5.788960456848144531e-01,2.771506607532501221e-01,2.332467585802078247e-02,6.373324584960937500e+01,1.780060768127441406e+01,8.192195312500000000e+03,1.319632110595703125e+02,1.382900595664978027e+00,1.325177459716796875e+02,5.043810653686523438e+01,1.686758789062500000e+04,1.319632110595703125e+02,2.835376977920532227e+00,1.240000000000000000e+02,7.610000000000000000e+02
1.641862988471984863e+00,2.501999282836914062e+01,1.252996444702148438e+01,5.007981061935424805e-01,1.835413575172424316e-01,-1.100024953484535217e-02,1.730245208740234375e+01,5.227849483489990234e+00,4.025752685546875000e+03,2.457758789062500000e+02,2.379330098628997803e-01,1.011839218139648438e+02,4.301601791381835938e+01,2.300199804687500000e+04,2.457758789062500000e+02,1.418266892433166504e+00,2.230000000000000000e+02,1.468000000000000000e+03
1.903187394142150879e+00,1.843908882141113281e+01,1.000000000000000000e+00,5.423261597752571106e-02,6.003007292747497559e-01,4.491951689124107361e-02,1.430925464630126953e+01,4.336165904998779297e+00,1.537812622070312500e+03,1.126681747436523438e+02,4.319859147071838379e-01,9.897742462158203125e+01,4.607606887817382812e+01,1.036095703125000000e+04,1.126681747436523438e+02,3.001802206039428711e+00,1.420000000000000000e+02,4.430000000000000000e+02
1.350560784339904785e+00,1.526433753967285156e+01,7.000000000000000000e+00,4.585852622985839844e-01,3.705927431583404541e-01,1.967381685972213745e-02,1.361336517333984375e+01,4.501824378967285156e+00,9.838925781250000000e+02,7.395227050781250000e+01,4.963611066341400146e-01,9.988544464111328125e+01,5.215899658203125000e+01,7.120331542968750000e+03,7.395227050781250000e+01,3.648625135421752930e+00,9.800000000000000000e+01,4.190000000000000000e+02
1.329930543899536133e+00,2.376972770690917969e+01,1.341640758514404297e+01,5.644325017929077148e-01,2.951533794403076172e-01,1.652950793504714966e-02,3.403967666625976562e+01,1.037841129302978516e+01,6.440410156250000000e+03,1.974337310791015625e+02,6.152884364128112793e-01,1.088106384277343750e+02,4.900621032714843750e+01,2.015858203125000000e+04,1.974337310791015625e+02,2.049766778945922852e+00,1.570000000000000000e+02,1.109000000000000000e+03
1.847004175186157227e+00,2.601922416687011719e+01,3.000000000000000000e+00,1.152993664145469666e-01,5.820633172988891602e-01,-3.428724408149719238e-02,3.058060836791992188e+01,1.002277278900146484e+01,5.891338378906250000e+03,2.149199523925781250e+02,6.611489653587341309e-01,1.045839920043945312e+02,4.258269882202148438e+01,1.958341015625000000e+04,2.149199523925781250e+02,2.353873968124389648e+00,1.950000000000000000e+02,8.870000000000000000e+02
1.906742453575134277e+00,1.746424865722656250e+01,4.000000000000000000e+00,2.290393263101577759e-01,7.279055714607238770e-01,4.702106490731239319e-02,9.543859481811523438e+00,2.976369380950927734e+00,7.562573242187500000e+02,7.867543792724609375e+01,3.869901597499847412e-01,9.279531860351562500e+01,4.214134979248046875e+01,7.377441406250000000e+03,7.867543792724609375e+01,3.728254079818725586e+00,1.250000000000000000e+02,3.420000000000000000e+02
1.557640433311462402e+00,3.041381263732910156e+01,1.118033981323242188e+01,3.676073253154754639e-01,4.575959146022796631e-01,3.952443227171897888e-02,1.534179019927978516e+01,4.560766220092773438e+00,4.212493164062500000e+03,2.886504516601562500e+02,1.994668692350387573e-01,9.060324096679687500e+01,3.625635147094726562e+01,2.443200585937500000e+04,2.886504516601562500e+02,1.171568870544433594e+00,2.080000000000000000e+02,1.419000000000000000e+03
1.414327502250671387e+00,2.433105087280273438e+01,7.000000000000000000e+00,2.876982390880584717e-01,5.152814984321594238e-01,4.855947941541671753e-02,3.145282936096191406e+01,1.033980560302734375e+01,5.654286621093750000e+03,2.041297149658203125e+02,7.277124524116516113e-01,9.361910247802734375e+01,4.107510375976562500e+01,1.606097558593750000e+04,2.041297149658203125e+02,2.274670124053955078e+00,1.460000000000000000e+02,8.480000000000000000e+02
1.402642965316772461e+00,2.555386543273925781e+01,1.063014602661132812e+01,4.159897565841674805e-01,4.661154747009277344e-01,3.246414288878440857e-02,2.272517585754394531e+01,7.463344097137451172e+00,4.080176513671875000e+03,1.966790313720703125e+02,4.651415348052978516e-01,9.918555450439453125e+01,4.428241729736328125e+01,1.719585742187500000e+04,1.966790313720703125e+02,2.126199245452880859e+00,1.570000000000000000e+02,9.970000000000000000e+02
1.354139328002929688e+00,3.511410140991210938e+01,1.910497283935546875e+01,5.440826416015625000e-01,3.028407096862792969e-01,1.558631006628274918e-02,5.130517959594726562e+01,1.347195816040039062e+01,2.019808789062500000e+04,4.154477844238281250e+02,4.445366263389587402e-01,1.125615463256835938e+02,4.293441390991210938e+01,4.320920312500000000e+04,4.154477844238281250e+02,9.701082110404968262e-01,2.330000000000000000e+02,2.356000000000000000e+03
1.781706094741821289e+00,2.531797790527343750e+01,6.000000000000000000e+00,2.369857579469680786e-01,5.411989688873291016e-01,2.101205848157405853e-02,1.303724575042724609e+01,4.198435306549072266e+00,2.624366699218750000e+03,2.039830627441406250e+02,2.422992885112762451e-01,8.862641143798828125e+01,4.122712707519531250e+01,1.773417773437500000e+04,2.039830627441406250e+02,1.633033275604248047e+00,1.880000000000000000e+02,8.860000000000000000e+02
1.481183648109436035e+00,3.275667953491210938e+01,1.272792243957519531e+01,3.885596096515655518e-01,6.494807004928588867e-01,7.269895076751708984e-02,4.350780105590820312e+01,1.237958145141601562e+01,1.026674804687500000e+04,2.635935974121093750e+02,6.979438662528991699e-01,1.164485168457031250e+02,4.576434707641601562e+01,2.624891601562500000e+04,2.635935974121093750e+02,1.939110040664672852e+00,1.880000000000000000e+02,1.282000000000000000e+03
1.391772270202636719e+00,2.280350875854492188e+01,1.063014602661132812e+01,4.661627411842346191e-01,3.183547556400299072e-01,2.356731705367565155e-02,2.370415306091308594e+01,6.548431873321533203e+00,4.028700195312500000e+03,1.811590728759765625e+02,4.584691524505615234e-01,1.144214782714843750e+02,4.770083618164062500e+01,1.879357421875000000e+04,1.811590728759765625e+02,2.287329196929931641e+00,1.550000000000000000e+02,9.870000000000000000e+02
1.333622932434082031e+00,1.838477706909179688e+01,8.246211051940917969e+00,4.485347568988800049e-01,3.456013798713684082e-01,1.938478276133537292e-02,2.096950149536132812e+01,6.649519443511962891e+00,2.057178222656250000e+03,1.096083450317382812e+02,6.595888733863830566e-01,1.004831466674804688e+02,4.461484909057617188e+01,9.394556640625000000e+03,1.096083450317382812e+02,3.362300872802734375e+00,1.180000000000000000e+02,6.230000000000000000e+02
1.305025219917297363e+00,2.220360374450683594e+01,1.000000000000000000e+01,4.503773450851440430e-01,3.932045698165893555e-01,2.643928118050098419e-02,2.601668739318847656e+01,7.711053371429443359e+00,4.176940429687500000e+03,1.670917816162109375e+02,5.765305161476135254e-01,1.140298004150390625e+02,4.181579971313476562e+01,1.812963867187500000e+04,1.670917816162109375e+02,2.572485446929931641e+00,1.340000000000000000e+02,8.390000000000000000e+02
1.390713095664978027e+00,2.247220420837402344e+01,1.118033981323242188e+01,4.975185990333557129e-01,4.276205599308013916e-01,3.547273948788642883e-02,3.062224960327148438e+01,9.644366264343261719e+00,4.125863281250000000e+03,1.513850860595703125e+02,7.695069313049316406e-01,1.095244522094726562e+02,4.471388626098632812e+01,1.421656933593750000e+04,1.513850860595703125e+02,2.882683515548706055e+00,1.410000000000000000e+02,8.180000000000000000e+02
1.371074199676513672e+00,3.001666259765625000e+01,1.300000000000000000e+01,4.330928027629852295e-01,2.850988507270812988e-01,1.153177954256534576e-02,2.641708755493164062e+01,7.806522846221923828e+00,8.373730468750000000e+03,3.217762756347656250e+02,3.091502189636230469e-01,9.208544158935546875e+01,3.903261566162109375e+01,2.899760351562500000e+04,3.217762756347656250e+02,1.102959394454956055e+00,2.050000000000000000e+02,1.779000000000000000e+03
1.276266098022460938e+00,2.501999282836914062e+01,1.581138801574707031e+01,6.319501996040344238e-01,2.509754300117492676e-01,7.006613537669181824e-03,6.481811523437500000e+01,1.996614646911621094e+01,1.456872265625000000e+04,2.222077636718750000e+02,6.991533637046813965e-01,1.142047195434570312e+02,4.669926071166992188e+01,2.576326367187500000e+04,2.222077636718750000e+02,1.096879720687866211e+00,1.640000000000000000e+02,1.314000000000000000e+03
1.404528975486755371e+00,2.059126091003417969e+01,1.166190338134765625e+01,5.663521289825439453e-01,2.282569855451583862e-01,8.759425953030586243e-03,1.287660980224609375e+01,4.006279945373535156e+00,1.959792968750000000e+03,1.561180267333984375e+02,2.638415396213531494e-01,9.269313049316406250e+01,3.404111099243164062e+01,1.404191992187500000e+04,1.561180267333984375e+02,1.922393918037414551e+00,1.520000000000000000e+02,9.320000000000000000e+02
1.619204163551330566e+00,2.202271461486816406e+01,6.708203792572021484e+00,3.046038448810577393e-01,7.148787379264831543e-01,6.827144324779510498e-02,1.131559658050537109e+01,4.204277515411376953e+00,1.242610961914062500e+03,1.209504623413085938e+02,3.766334652900695801e-01,1.052293548583984375e+02,4.288909912109375000e+01,1.144195605468750000e+04,1.209504623413085938e+02,3.548156261444091797e+00,1.340000000000000000e+02,5.450000000000000000e+02
2.287446260452270508e+00,1.749285507202148438e+01,2.000000000000000000e+00,1.143323928117752075e-01,8.148528933525085449e-01,6.578664481639862061e-02,1.047266864776611328e+01,3.321250200271606445e+00,8.245048217773437500e+02,8.392604827880859375e+01,5.220593810081481934e-01,1.059581985473632812e+02,4.703438949584960938e+01,8.120312011718750000e+03,8.392604827880859375e+01,5.605063915252685547e+00,1.430000000000000000e+02,3.110000000000000000e+02
2.211723804473876953e+00,2.729468727111816406e+01,2.236068010330200195e+00,8.192319422960281372e-02,8.977727890014648438e-01,5.580949410796165466e-02,1.111816883087158203e+01,4.379306316375732422e+00,1.835750366210937500e+03,1.766469726562500000e+02,2.684541046619415283e-01,7.666764831542968750e+01,4.136842346191406250e+01,1.232923925781250000e+04,1.766469726562500000e+02,1.888374090194702148e+00,2.040000000000000000e+02,6.770000000000000000e+02
1.897447943687438965e+00,1.264911079406738281e+01,5.656854152679443359e+00,4.472135901451110840e-01,3.237746953964233398e-01,5.825203843414783478e-03,9.140575408935546875e+00,3.291312694549560547e+00,4.851150207519531250e+02,5.628754043579101562e+01,4.668147265911102295e-01,9.210862731933593750e+01,4.936968994140625000e+01,4.743786132812500000e+03,5.628754043579101562e+01,4.950912475585937500e+00,1.190000000000000000e+02,3.130000000000000000e+02
1.300064563751220703e+00,1.529705810546875000e+01,7.000000000000000000e+00,4.576043188571929932e-01,3.357046246528625488e-01,1.981070078909397125e-02,2.606320571899414062e+01,7.519541740417480469e+00,2.126327392578125000e+03,8.496388244628906250e+01,9.036936759948730469e-01,1.215869064331054688e+02,4.793527603149414062e+01,9.767390625000000000e+03,8.496388244628906250e+01,4.229519844055175781e+00,9.700000000000000000e+01,4.430000000000000000e+02
2.477800846099853516e+00,2.154065895080566406e+01,4.000000000000000000e+00,1.856953352689743042e-01,8.208408355712890625e-01,4.189329221844673157e-02,1.087040996551513672e+01,3.189615488052368164e+00,1.235550781250000000e+03,1.187408218383789062e+02,3.358668684959411621e-01,1.180561523437500000e+02,4.784423065185546875e+01,1.318992480468750000e+04,1.187408218383789062e+02,3.641392230987548828e+00,1.890000000000000000e+02,4.630000000000000000e+02
1.457626819610595703e+00,2.475883674621582031e+01,7.211102485656738281e+00,2.912536859512329102e-01,4.678603410720825195e-01,5.125546082854270935e-02,4.603315353393554688e+01,1.632584381103515625e+01,8.299085937500000000e+03,2.041379699707031250e+02,9.940123558044433594e-01,1.014887695312500000e+02,5.017052078247070312e+01,1.734458984375000000e+04,2.041379699707031250e+02,2.318222999572753906e+00,1.580000000000000000e+02,9.350000000000000000e+02
1.772372841835021973e+00,2.596150970458984375e+01,8.944272041320800781e+00,3.445204794406890869e-01,3.739259839057922363e-01,-1.439334545284509659e-02,1.599487590789794922e+01,5.173400878906250000e+00,3.210101562500000000e+03,2.190435485839843750e+02,2.736164629459381104e-01,9.577711486816406250e+01,4.110768508911132812e+01,1.864587109375000000e+04,2.190435485839843750e+02,1.684906125068664551e+00,2.150000000000000000e+02,1.171000000000000000e+03
1.489556312561035156e+00,2.061552810668945312e+01,8.062257766723632812e+00,3.910769522190093994e-01,4.792860746383666992e-01,2.548790909349918365e-02,1.068478298187255859e+01,3.461184740066528320e+00,1.306411499023437500e+03,1.251614913940429688e+02,2.947394549846649170e-01,1.054378890991210938e+02,4.199597167968750000e+01,1.282266113281250000e+04,1.251614913940429688e+02,2.958495616912841797e+00,1.340000000000000000e+02,6.440000000000000000e+02
1.608904719352722168e+00,1.860107612609863281e+01,7.615773200988769531e+00,4.094265103340148926e-01,4.458399415016174316e-01,5.206662416458129883e-02,1.203623199462890625e+01,3.969318628311157227e+00,1.162153930664062500e+03,1.051884078979492188e+02,3.733432292938232422e-01,1.002644958496093750e+02,4.399718093872070312e+01,9.394601562500000000e+03,1.051884078979492188e+02,3.179982662200927734e+00,1.340000000000000000e+02,5.520000000000000000e+02
1.835006713867187500e+00,2.473863410949707031e+01,9.000000000000000000e+00,3.638034462928771973e-01,2.520757019519805908e-01,-3.770611062645912170e-02,1.569056892395019531e+01,4.984700202941894531e+00,3.384180908203125000e+03,2.257700653076171875e+02,2.302859127521514893e-01,8.516991424560546875e+01,3.631605148315429688e+01,1.807678515625000000e+04,2.257700653076171875e+02,1.253476262092590332e+00,2.330000000000000000e+02,1.283000000000000000e+03
